%time,field.header.seq,field.header.stamp,field.header.frame_id,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist
1531943931192977017,4395,1531943931191463369,NED,-9.26999950409,284.440887451,-1.21337544918,250
1531943931241653015,4396,1531943931238112445,NED,-9.26999950409,284.440887451,-1.21337544918,250
1531943931291868549,4397,1531943931286664732,NED,-9.23999977112,287.052429199,-1.40261745453,249
1531943931335559031,4398,1531943931329427672,NED,-9.23999977112,287.052429199,-1.40261745453,249
1531943931389507230,4399,1531943931387909935,NED,-9.21000003815,300.815307617,-1.56959569454,248
1531943931415741769,4400,1531943931409458187,NED,-9.21000003815,300.815307617,-1.56959569454,248
1531943931452968607,4401,1531943931450987860,NED,-9.21000003815,300.815307617,-1.56959569454,248
1531943931489898169,4402,1531943931483414846,NED,-9.15999984741,319.949249268,-1.72544205189,246
1531943931566661423,4403,1531943931561200136,NED,-9.15999984741,319.949249268,-1.72544205189,246
1531943931614297944,4404,1531943931608410582,NED,-9.0999994278,345.351409912,-1.87015664577,245
1531943931653556889,4405,1531943931652642083,NED,-9.0999994278,345.351409912,-1.87015664577,245
1531943931755426373,4406,1531943931750973076,NED,-9.02999973297,363.636291504,-2.00373911858,244
1531943931825497921,4407,1531943931823604597,NED,-8.93999958038,381.698699951,-2.10392618179,243
1531943931857702989,4408,1531943931857166899,NED,-8.93999958038,381.698699951,-2.10392618179,243
1531943931914704851,4409,1531943931913927675,NED,-8.84000015259,386.945343018,-2.19298124313,241
1531943931937423043,4410,1531943931932059708,NED,-8.84000015259,386.945343018,-2.19298124313,241
1531943932010358145,4411,1531943932009595081,NED,-8.72000026703,391.260437012,-2.27090454102,240
1531943932062607866,4412,1531943932061523621,NED,-8.72000026703,391.260437012,-2.27090454102,240
1531943932088500232,4413,1531943932087548434,NED,-8.59000015259,413.872436523,-2.31543207169,239
1531943932134803840,4414,1531943932133974569,NED,-8.59000015259,413.872436523,-2.31543207169,239
1531943932213590785,4415,1531943932212343886,NED,-8.44999980927,414.904296875,-2.34882760048,238
1531943932240540580,4416,1531943932239044020,NED,-8.44999980927,414.904296875,-2.34882760048,238
1531943932291410348,4417,1531943932290784018,NED,-8.30999946594,410.326660156,-2.34882760048,236
1531943932336814413,4418,1531943932335890742,NED,-8.30999946594,410.326660156,-2.34882760048,236
1531943932378670835,4419,1531943932377166979,NED,-8.1799993515,412.6199646,-2.32656383514,235
1531943932414105789,4420,1531943932411483193,NED,-8.1799993515,412.6199646,-2.32656383514,235
1531943932473962086,4421,1531943932471544223,NED,-8.05000019073,421.211914062,-2.29316830635,234
1531943932517093247,4422,1531943932510638339,NED,-8.05000019073,421.211914062,-2.29316830635,234
1531943932553387648,4423,1531943932552959172,NED,-8.05000019073,421.211914062,-2.29316830635,234
1531943932598462884,4424,1531943932597814027,NED,-7.90999984741,412.244903564,-2.2375087738,233
1531943932637563944,4425,1531943932636428244,NED,-7.90999984741,412.244903564,-2.2375087738,233
1531943932671247204,4426,1531943932669954898,NED,-7.76999998093,413.307952881,-2.15958571434,232
1531943932733003449,4427,1531943932731073965,NED,-7.76999998093,413.307952881,-2.15958571434,232
1531943932769081948,4428,1531943932768256965,NED,-7.61999988556,402.184875488,-2.07053041458,230
1531943932832020932,4429,1531943932828847654,NED,-7.61999988556,402.184875488,-2.07053041458,230
1531943932859678976,4430,1531943932859069799,NED,-7.61999988556,402.184875488,-2.07053041458,230
1531943932929170275,4431,1531943932928358060,NED,-7.46999979019,398.89440918,-1.97034358978,229
1531943933000376148,4432,1531943932999289855,NED,-7.30999994278,392.025482178,-1.85902476311,228
1531943933039703733,4433,1531943933030628725,NED,-7.30999994278,392.025482178,-1.85902476311,228
1531943933091890031,4434,1531943933089766694,NED,-7.14999961853,387.629425049,-1.72544205189,227
1531943933151872983,4435,1531943933150576933,NED,-7.14999961853,387.629425049,-1.72544205189,227
1531943933192542091,4436,1531943933191899633,NED,-6.98999977112,354.383758545,-1.59185945988,226
1531943933243760847,4437,1531943933242536380,NED,-6.98999977112,354.383758545,-1.59185945988,226
1531943933296387524,4438,1531943933295081266,NED,-6.83999967575,343.686187744,-1.43601310253,224
1531943933387216391,4439,1531943933385636472,NED,-6.69000005722,339.435974121,-1.26903486252,223
1531943933410520465,4440,1531943933404704943,NED,-6.69000005722,339.435974121,-1.26903486252,223
1531943933430482591,4441,1531943933426227052,NED,-6.69000005722,339.435974121,-1.26903486252,223
1531943933529853512,4442,1531943933527922204,NED,-6.5499997139,331.256958008,-1.07979285717,222
1531943933615230724,4443,1531943933613433239,NED,-6.42999982834,316.988769531,-0.890550732613,221
1531943933651960673,4444,1531943933650517136,NED,-6.42999982834,316.988769531,-0.890550732613,221
1531943933708146801,4445,1531943933707420728,NED,-6.31999969482,285.178375244,-0.679044961929,220
1531943933752997400,4446,1531943933742027948,NED,-6.31999969482,285.178375244,-0.679044961929,220
1531943933798065341,4447,1531943933796963689,NED,-6.21999979019,251.268951416,-0.456407278776,219
1531943933820313651,4448,1531943933819043072,NED,-6.21999979019,251.268951416,-0.456407278776,219
1531943933871971922,4449,1531943933866827400,NED,-6.15999984741,241.369537354,-0.222637683153,217
1531943933911761807,4450,1531943933911031959,NED,-6.15999984741,241.369537354,-0.222637683153,217
1531943933978698029,4451,1531943933978047316,NED,-6.1299996376,220.864685059,0.0222637690604,216
1531943934010706524,4452,1531943934009007438,NED,-6.1299996376,220.864685059,0.0222637690604,216
1531943934071623803,4453,1531943934070580166,NED,-6.11999988556,236.717514038,0.267165243626,215
1531943934169055705,4454,1531943934165834554,NED,-6.11999988556,236.717514038,0.267165243626,215
1531943934199457880,4455,1531943934196205755,NED,-6.11999988556,250.014877319,0.512066662312,214
1531943934238835994,4456,1531943934238203744,NED,-6.11999988556,250.014877319,0.512066662312,214
1531943934273565868,4457,1531943934272890771,NED,-6.1299996376,259.406768799,0.756968140602,213
1531943934297957131,4458,1531943934294918731,NED,-6.1299996376,259.406768799,0.756968140602,213
1531943934351810196,4459,1531943934346782281,NED,-6.1299996376,259.406768799,0.756968140602,213
1531943934397555666,4460,1531943934395746373,NED,-6.15000009537,267.1902771,0.990737736225,212
1531943934453978720,4461,1531943934452656430,NED,-6.15000009537,267.1902771,0.990737736225,212
1531943934495993637,4462,1531943934495282509,NED,-6.15999984741,301.123321533,1.22450733185,211
1531943934531846156,4463,1531943934531144563,NED,-6.15999984741,301.123321533,1.22450733185,211
1531943934617076778,4464,1531943934613737325,NED,-6.15999984741,315.911376953,1.4471449852,210
1531943934635119244,4465,1531943934633338367,NED,-6.15999984741,315.911376953,1.4471449852,210
1531943934720672071,4466,1531943934719982862,NED,-6.17000007629,307.321929932,1.65865075588,209
1531943934779958743,4467,1531943934778891874,NED,-6.17999982834,302.035247803,1.84789288044,207
1531943934829870217,4468,1531943934827696640,NED,-6.17999982834,302.035247803,1.84789288044,207
1531943934834164156,4469,1531943934833728513,NED,-6.17999982834,302.035247803,1.84789288044,207
1531943934894320866,4470,1531943934893821032,NED,-6.19000005722,302.957061768,2.02600288391,206
1531943934933765123,4471,1531943934932997643,NED,-6.19000005722,302.957061768,2.02600288391,206
1531943934998206908,4472,1531943934997447972,NED,-6.19000005722,310.735046387,2.18184947968,205
1531943935026618577,4473,1531943935025730139,NED,-6.19000005722,310.735046387,2.18184947968,205
1531943935095516029,4474,1531943935093716271,NED,-6.19999980927,292.854034424,2.31543207169,204
1531943935137039272,4475,1531943935136006707,NED,-6.19999980927,292.854034424,2.31543207169,204
1531943935196805427,4476,1531943935196215609,NED,-6.21999979019,305.510223389,2.42675089836,203
1531943935224672430,4477,1531943935223641177,NED,-6.21999979019,305.510223389,2.42675089836,203
1531943935301908545,4478,1531943935301137769,NED,-6.21999979019,328.182617188,2.5158059597,202
1531943935336609140,4479,1531943935336138425,NED,-6.21999979019,328.182617188,2.5158059597,202
1531943935429509571,4480,1531943935428984648,NED,-6.23000001907,348.203857422,2.58259725571,201
1531943935484557888,4481,1531943935483408460,NED,-6.21999979019,367.35736084,2.62712478638,200
1531943935535097580,4482,1531943935532469608,NED,-6.21999979019,367.35736084,2.62712478638,200
1531943935618450335,4483,1531943935616550995,NED,-6.21000003815,395.03326416,2.66052031517,199
1531943935652302747,4484,1531943935650446318,NED,-6.21000003815,395.03326416,2.66052031517,199
1531943935731189437,4485,1531943935729260881,NED,-6.17999982834,417.731079102,2.68278408051,198
1531943935798214716,4486,1531943935797699425,NED,-6.15000009537,435.776428223,2.68278408051,197
1531943935838393141,4487,1531943935837700413,NED,-6.15000009537,435.776428223,2.68278408051,197
1531943935898033698,4488,1531943935894410248,NED,-6.09999990463,456.936279297,2.66052031517,196
1531943935908215127,4489,1531943935907511070,NED,-6.09999990463,456.936279297,2.66052031517,196
1531943936023168638,4490,1531943936022241255,NED,-6.0499997139,463.61895752,2.63825654984,195
1531943936091101204,4491,1531943936089189640,NED,-5.98000001907,473.361480713,2.59372901917,194
1531943936153733665,4492,1531943936152381232,NED,-5.90000009537,484.205444336,2.53806972504,193
1531943936222581550,4493,1531943936212031229,NED,-5.90000009537,484.205444336,2.53806972504,193
1531943936323122221,4494,1531943936317763494,NED,-5.80999994278,499.88659668,2.46014642715,192
1531943936373641626,4495,1531943936372397287,NED,-5.69999980927,507.47869873,2.37109136581,191
1531943936408638731,4496,1531943936407270681,NED,-5.69999980927,507.47869873,2.37109136581,191
1531943936488576643,4497,1531943936487791019,NED,-5.57999992371,528.027526855,2.27090454102,190
1531943936556695031,4498,1531943936553008413,NED,-5.57999992371,528.027526855,2.27090454102,190
1531943936593144760,4499,1531943936592637309,NED,-5.44999980927,539.995178223,2.1707174778,189
1531943936607766206,4500,1531943936606811048,NED,-5.44999980927,539.995178223,2.1707174778,189
1531943936707864546,4501,1531943936707296552,NED,-5.2999997139,545.439025879,2.05939865112,188
1531943936786785573,4502,1531943936783596422,NED,-5.13999986649,545.676513672,1.93694794178,187
1531943936826147559,4503,1531943936825385487,NED,-5.13999986649,545.676513672,1.93694794178,187
1531943936883753738,4504,1531943936882132283,NED,-4.96999979019,558.742980957,1.81449723244,186
1531943936913357458,4505,1531943936912310045,NED,-4.96999979019,558.742980957,1.81449723244,186
1531943936986401267,4506,1531943936982808377,NED,-4.7999997139,554.63104248,1.69204640388,185
1531943937016689301,4507,1531943937015956188,NED,-4.7999997139,554.63104248,1.69204640388,185
1531943937082585057,4508,1531943937075707593,NED,-4.61000013351,544.299682617,1.55846381187,184
1531943937100699107,4509,1531943937097608067,NED,-4.61000013351,544.299682617,1.55846381187,184
1531943937128405888,4510,1531943937127138029,NED,-4.61000013351,544.299682617,1.55846381187,184
1531943937226314108,4511,1531943937221673229,NED,-4.40999984741,538.034545898,1.4137493372,183
1531943937303690704,4512,1531943937297803918,NED,-4.19999980927,521.769836426,1.28016674519,182
1531943937344015560,4513,1531943937343269776,NED,-4.19999980927,521.769836426,1.28016674519,182
1531943937422388370,4514,1531943937421221086,NED,-3.99000000954,510.857299805,1.13545227051,181
1531943937467766709,4515,1531943937458594134,NED,-3.99000000954,510.857299805,1.13545227051,181
1531943937533603586,4516,1531943937532745963,NED,-3.76999998093,498.808868408,1.00186955929,180
1531943937592380793,4517,1531943937591433411,NED,-3.54999995232,496.897979736,0.868286967278,179
1531943937660145778,4518,1531943937657970121,NED,-3.54999995232,496.897979736,0.868286967278,179
1531943937707678687,4519,1531943937706894503,NED,-3.33999991417,492.207427979,0.734704375267,178
1531943937747864217,4520,1531943937747168160,NED,-3.33999991417,492.207427979,0.734704375267,178
1531943937788324464,4521,1531943937787060893,NED,-3.12999987602,488.888183594,0.623385548592,177
1531943937834158255,4522,1531943937833312664,NED,-3.12999987602,488.888183594,0.623385548592,177
1531943937895600138,4523,1531943937895038672,NED,-2.9399998188,474.518768311,0.512066662312,176
1531943937962693930,4524,1531943937962017553,NED,-2.9399998188,474.518768311,0.512066662312,176
1531943937990388295,4525,1531943937989759309,NED,-2.73000001907,477.734863281,0.411879718304,175
1531943938023761993,4526,1531943938023070960,NED,-2.73000001907,477.734863281,0.411879718304,175
1531943938088915709,4527,1531943938087108112,NED,-2.53999996185,486.370666504,0.322824656963,174
1531943938141460374,4528,1531943938140816669,NED,-2.53999996185,486.370666504,0.322824656963,174
1531943938194081967,4529,1531943938193551956,NED,-2.33999991417,480.036651611,0.256033331156,173
1531943938224144403,4530,1531943938223161886,NED,-2.33999991417,480.036651611,0.256033331156,173
1531943938270614316,4531,1531943938270044786,NED,-2.13999986649,485.897064209,0.200373917818,171
1531943938312891281,4532,1531943938311618334,NED,-2.13999986649,485.897064209,0.200373917818,171
1531943938377883655,4533,1531943938377286541,NED,-1.93999993801,488.510498047,0.166978269815,170
1531943938452042333,4534,1531943938450080754,NED,-1.93999993801,488.510498047,0.166978269815,170
1531943938507270394,4535,1531943938505342830,NED,-1.75,489.69152832,0.14471450448,169
1531943938580754744,4536,1531943938578924171,NED,-1.57999992371,483.683013916,0.14471450448,168
1531943938627107794,4537,1531943938626507512,NED,-1.57999992371,483.683013916,0.14471450448,168
1531943938690119357,4538,1531943938689535395,NED,-1.41999995708,487.010284424,0.155846387148,167
1531943938704240201,4539,1531943938703153844,NED,-1.41999995708,487.010284424,0.155846387148,167
1531943938774919619,4540,1531943938773988589,NED,-1.26999998093,481.602294922,0.200373917818,167
1531943938831815279,4541,1531943938821666073,NED,-1.26999998093,481.602294922,0.200373917818,167
1531943938837384180,4542,1531943938836790907,NED,-1.26999998093,481.602294922,0.200373917818,167
1531943938899953572,4543,1531943938899485545,NED,-1.12000000477,480.8777771,0.256033331156,166
1531943938952865337,4544,1531943938951979491,NED,-1.12000000477,480.8777771,0.256033331156,166
1531943939010715963,4545,1531943939009596391,NED,-0.979999959469,490.532592773,0.322824656963,165
1531943939052004938,4546,1531943939051306162,NED,-0.979999959469,490.532592773,0.322824656963,165
1531943939107906849,4547,1531943939107037194,NED,-0.819999992847,508.377166748,0.411879718304,164
1531943939150755968,4548,1531943939145599414,NED,-0.819999992847,508.377166748,0.411879718304,164
1531943939257753663,4549,1531943939257085382,NED,-0.659999966621,506.317047119,0.523198544979,163
1531943939290825572,4550,1531943939289865295,NED,-0.489999979734,-170.378585815,0.645649313927,162
1531943939388797378,4551,1531943939383738263,NED,-0.319999992847,-177.859588623,0.779231905937,161
1531943939404111042,4552,1531943939400323305,NED,-0.319999992847,-177.859588623,0.779231905937,161
1531943939430338639,4553,1531943939428420643,NED,-0.319999992847,-177.859588623,0.779231905937,161
1531943939509152469,4554,1531943939508617755,NED,-0.140000000596,-168.836303711,0.935078322887,160
1531943939569502365,4555,1531943939566347326,NED,0.0299999993294,-164.302825928,1.11318850517,159
1531943939630535358,4556,1531943939628396276,NED,0.0299999993294,-164.302825928,1.11318850517,159
1531943939650171504,4557,1531943939644766345,NED,0.0299999993294,-164.302825928,1.11318850517,159
1531943939712199174,4558,1531943939708127857,NED,0.199999988079,-142.977615356,1.31356239319,159
1531943939741588274,4559,1531943939738189558,NED,0.199999988079,-142.977615356,1.31356239319,159
