time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.framing_status,.magic,.len,.incompat_flags,.compat_flags,.seq,.sysid,.compid,.msgid,.checksum,.payload64,.signature
2018/07/18/15:58:38.959165,56465,1531943918,958642012,,1,254,51,0,0,102,1,1,87,41082,"(1743390163898180655, 4881388308592085572, 13171150517948121088L, 13948782328157122866L, 13846459826589748268L, 4722261554584616960, 3618418210673917944)",
2018/07/18/15:58:38.963836,56466,1531943918,963587463,,1,254,26,0,0,103,1,1,27,37073,"(1025071069, 18322609387027431414L, 28990646999449627, 13948782328157110671L)",
2018/07/18/15:58:38.964352,56467,1531943918,963977155,,1,254,22,0,0,104,1,1,116,22381,"(18444210528337241135L, 18858857771564054, 28711933697130323)",
2018/07/18/15:58:38.964365,56468,1531943918,964048546,,1,254,14,0,0,105,1,1,29,53372,"(4932268141247964207, 18881892777197724)",
2018/07/18/15:58:38.964631,56469,1531943918,964351711,,1,254,28,0,0,106,1,1,33,10530,"(1743419687503373360, 1694883490355011, 18312191089152410247L, 13948782326679142137L)",
2018/07/18/15:58:38.965218,56470,1531943918,964802138,,1,254,28,0,0,107,1,1,32,47957,"(4823971374102979632, 13999214240493965026L, 13878207481828870047L, 13948782328578343385L)",
2018/07/18/15:58:39.030996,56471,1531943919,30444955,,1,254,31,0,0,108,1,1,1,1275,"(99638014348753983, 1138190580799, 65535, 13978891768381308928L)",
2018/07/18/15:58:39.033621,56472,1531943919,33237853,,1,254,6,0,0,109,1,1,125,5459,"(99360697172890507,)",
2018/07/18/15:58:39.034810,56473,1531943919,34498672,,1,254,4,0,0,110,1,1,152,53760,"(99360699565735936,)",
2018/07/18/15:58:39.035788,56474,1531943919,35473541,,1,254,2,0,0,111,1,1,42,19693,"(99360699565735936,)",
2018/07/18/15:58:39.037161,56475,1531943919,36830263,,1,254,26,0,0,112,1,1,62,35336,"(4587186437292472402, 14022686741394379243L, 18396922260892013524L, 13978891768381309242L)",
2018/07/18/15:58:39.043194,56476,1531943919,42203805,,1,254,51,0,0,113,1,1,87,46359,"(1743390163898180734, 4881388308592085572, 13171150517948121088L, 13948541943132533042L, 13846311873556210741L, 4721512950374858752, 3618418210673917944)",
2018/07/18/15:58:39.056567,56477,1531943919,56041193,,1,254,26,0,0,114,1,1,27,6747,"(1025170981, 18327394620545499127L, 24487055961358317, 13948541943132520852L)",
2018/07/18/15:58:39.058607,56478,1531943919,58275089,,1,254,22,0,0,115,1,1,116,26819,"(2533025683317907, 16325346759015477, 24208364133351246)",
2018/07/18/15:58:39.060018,56479,1531943919,59626307,,1,254,14,0,0,116,1,1,29,29109,"(4932268141247964307, 16067143010091164)",
2018/07/18/15:58:39.061921,56480,1531943919,61556174,,1,254,28,0,0,117,1,1,163,5731,"(13587097935602305304L, 1003898209, 4469456591577415680, 13948541941382722672L)",
2018/07/18/15:58:39.063252,56481,1531943919,62922080,,1,254,3,0,0,118,1,1,165,12846,"(13587097935601996650L,)",
2018/07/18/15:58:39.064396,56482,1531943919,64107507,,1,254,22,0,0,119,1,1,136,20699,"(15015237621778603601L, 4789789074852781486, 4469261123320807524)",
2018/07/18/15:58:39.073899,56483,1531943919,73275537,,1,254,22,0,0,120,1,1,193,61255,"(4443105460721106387, 4493305283271723508, 4469263249329618944)",
2018/07/18/15:58:39.077542,56484,1531943919,75407642,,1,254,32,0,0,121,1,1,241,2695,"(1025189037, 4588787994061086930, 1074979135, 0)",
2018/07/18/15:58:39.080029,56485,1531943919,78130813,,1,254,9,0,0,122,1,1,0,38618,"(349313748927774735, 4588787994061086723)",
2018/07/18/15:58:39.080072,56486,1531943919,79570733,,1,254,31,0,0,123,1,1,1,30530,"(99638014348753983, 1151075482687, 65535, 71776119061217280)",
2018/07/18/15:58:39.083684,56487,1531943919,83167783,,1,254,6,0,0,124,1,1,125,12155,"(99360697170989922,)",
2018/07/18/15:58:39.085229,56488,1531943919,84862133,,1,254,48,0,0,125,1,1,174,47330,"(13873572842749390488L, 4827447294359041475, 4608012439475619005, 0, 4812096202906128737, 3856831416898158592)",
2018/07/18/15:58:39.088539,56489,1531943919,88137938,,1,254,4,0,0,126,1,1,152,11668,"(13873572842223697920L,)",
2018/07/18/15:58:39.090081,56490,1531943919,89646594,,1,254,2,0,0,127,1,1,42,63780,"(13873572842223697920L,)",
2018/07/18/15:58:39.091975,56491,1531943919,91220241,,1,254,26,0,0,128,1,1,62,23407,"(4532422666511072624, 13989693090389651619L, 18396640785914398769L, 313)",
2018/07/18/15:58:39.094540,56492,1531943919,94089330,,1,254,51,0,0,129,1,1,87,40284,"(1743390163898180792, 4881388308592085572, 13171150517948121088L, 13948365892423070002L, 13845923982174681196L, 4720703383399301120, 3618418210673917944)",
2018/07/18/15:58:39.105473,56493,1531943919,104754080,,1,254,31,0,0,130,1,1,1,33642,"(99638014348753983, 1133895613503, 65535, 13978891768381308928L)",
2018/07/18/15:58:39.108100,56494,1531943919,107637441,,1,254,6,0,0,131,1,1,125,15075,"(99360697173545851,)",
2018/07/18/15:58:39.110183,56495,1531943919,109685227,,1,254,4,0,0,132,1,1,152,58301,"(99360699565735936,)",
2018/07/18/15:58:39.138746,56496,1531943919,138267801,,1,254,2,0,0,133,1,1,42,34594,"(99360699565735936,)",
2018/07/18/15:58:39.143992,56497,1531943919,143314051,,1,254,30,0,0,134,1,1,24,46261,"(1025230000, 15015238214484090678L, 30399550888218992, 13978912677548525411L)",
2018/07/18/15:58:39.145894,56498,1531943919,145371789,,1,254,26,0,0,135,1,1,62,4289,"(4532422666511072624, 13989693090389651619L, 18396640785914398769L, 13978912677548523833L)",
2018/07/18/15:58:39.149197,56499,1531943919,148232975,,1,254,51,0,0,136,1,1,87,49371,"(1743390163898180838, 4881388308592085572, 13171150517948121088L, 13948276243570700594L, 13845599175272805433L, 4720703383399301120, 3618418210673917944)",
2018/07/18/15:58:39.156870,56500,1531943919,156372279,,1,254,26,0,0,137,1,1,27,18330,"(1025254136, 18355823674795556858L, 20264914129715182, 13948276243570688408L)",
2018/07/18/15:58:39.158228,56501,1531943919,158017318,,1,254,22,0,0,138,1,1,116,5988,"(18436892256252175590L, 10977309323820104, 19986248071511890)",
2018/07/18/15:58:39.159665,56502,1531943919,159204057,,1,254,14,0,0,139,1,1,29,57540,"(4932265431123600631, 10719118451992450)",
2018/07/18/15:58:39.161892,56503,1531943919,161477345,,1,254,20,0,0,140,1,1,74,33179,"(4726131453262328157, 4622142727331880304, 19986248061878474)",
2018/07/18/15:58:39.164907,56504,1531943919,164554400,,1,254,28,0,0,141,1,1,30,11779,"(13621135269096826105L, 13848465973555692085L, 13637486693825705437L, 13948276241793587701L)",
2018/07/18/15:58:39.171151,56505,1531943919,168783827,,1,254,24,0,0,142,1,1,178,6814,"(4458247473149730877, 3223480265, 0)",
2018/07/18/15:58:39.172637,56506,1531943919,172279469,,1,254,40,0,0,143,1,1,182,22248,"(4458284585948020316, 4883450111665873518, 15015237419915140530L, 0, 0)",
2018/07/18/15:58:39.173980,56507,1531943919,172645609,,1,254,12,0,0,144,1,1,168,28926,"(4608899597222017973, 4883450108441526272)",
2018/07/18/15:58:39.175760,56508,1531943919,175381644,,1,254,12,0,0,145,1,1,2,41833,"(1531943919044000, 4883450108442551545)",
2018/07/18/15:58:39.193272,56509,1531943919,192876849,,1,254,31,0,0,146,1,1,1,9520,"(99638014348753983, 1185435221055, 65535, 71776119061217280)",
2018/07/18/15:58:39.195079,56510,1531943919,194783580,,1,254,6,0,0,147,1,1,125,37398,"(99360697174004586,)",
2018/07/18/15:58:39.195992,56511,1531943919,195741970,,1,254,4,0,0,148,1,1,152,7209,"(99360699565735936,)",
2018/07/18/15:58:39.196654,56512,1531943919,196424363,,1,254,2,0,0,149,1,1,42,13035,"(99360699565735936,)",
2018/07/18/15:58:39.197651,56513,1531943919,197410624,,1,254,26,0,0,150,1,1,62,23763,"(13752912398058216489L, 13884915756886267003L, 18396640785913565575L, 71776119061217592)",
2018/07/18/15:58:39.202607,56514,1531943919,198999695,,1,254,51,0,0,151,1,1,87,43632,"(1743390163898180893, 4881388308592085572, 13171150517948121088L, 13948143400232235314L, 13844578875726711262L, 4719897054829084672, 3618418210673917944)",
2018/07/18/15:58:39.206889,56515,1531943919,206515103,,1,254,28,0,0,152,1,1,33,27719,"(1743418008171160861, 1698018816480974, 18319228088124228966L, 13948143398759038724L)",
2018/07/18/15:58:39.208786,56516,1531943919,207606163,,1,254,28,0,0,153,1,1,32,5332,"(4821316633342485807, 14000106202122058959L, 13875744614437194934L, 13948143400652948409L)",
2018/07/18/15:58:39.208825,56517,1531943919,208164237,,1,254,31,0,0,154,1,1,1,20893,"(99638014348753983, 1163960384575, 65535, 13978891768381308928L)",
2018/07/18/15:58:39.210118,56518,1531943919,209802876,,1,254,6,0,0,155,1,1,125,12335,"(99360697174332263,)",
2018/07/18/15:58:39.211105,56519,1531943919,210875056,,1,254,4,0,0,156,1,1,152,25571,"(99360699565735936,)",
2018/07/18/15:58:39.232604,56520,1531943919,232148204,,1,254,2,0,0,157,1,1,42,60423,"(99360699565735936,)",
2018/07/18/15:58:39.234411,56521,1531943919,233893530,,1,254,26,0,0,158,1,1,62,17685,"(13752912398058216489L, 13884915756886267003L, 18396640785913565575L, 13978891768381309240L)",
2018/07/18/15:58:39.246200,56522,1531943919,244053773,,1,254,51,0,0,159,1,1,87,48931,"(1743390163898180932, 4881388308592085572, 13171150517948121088L, 13948046866547290418L, 13844189197638798350L, 4719897054829084672, 3618418210673917944)",
2018/07/18/15:58:39.248629,56523,1531943919,247999299,,1,254,26,0,0,160,1,1,27,53737,"(1025350434, 18373556632691015680L, 15479843821125611, 13948046866547278238L)",
2018/07/18/15:58:39.249131,56524,1531943919,248643836,,1,254,22,0,0,161,1,1,116,37192,"(2533077222925638, 14355047703182403, 15201212121153359)",
2018/07/18/15:58:39.249497,56525,1531943919,248900345,,1,254,14,0,0,162,1,1,29,48726,"(4932262768243877190, 14096818172037901)",
2018/07/18/15:58:39.256687,56526,1531943919,253878532,,1,254,21,0,0,163,1,1,36,64689,"(436855607331252805, 412085653833647436, 15200748387435996)",
2018/07/18/15:58:39.256725,56527,1531943919,255400628,,1,254,22,0,0,164,1,1,35,35357,"(436855666436449626, 573091397803378188, 15199648875807711)",
2018/07/18/15:58:39.258214,56528,1531943919,257071778,,1,254,42,0,0,165,1,1,65,62085,"(436855666436449626, 573091397803378188, 426159617453851615, 426159617419642346, 99223018, 4719897054829084688)",
2018/07/18/15:58:39.258553,56529,1531943919,258145846,,1,254,31,0,0,166,1,1,1,27450,"(99638014348753983, 1146780515391, 65535, 432064089250856960)",
2018/07/18/15:58:39.266763,56530,1531943919,263776794,,1,254,6,0,0,167,1,1,125,41237,"(99360697174528900,)",
2018/07/18/15:58:39.267903,56531,1531943919,267278324,,1,254,4,0,0,168,1,1,152,21675,"(99360699565735936,)",
2018/07/18/15:58:39.268144,56532,1531943919,267828783,,1,254,2,0,0,169,1,1,42,21819,"(99360699565735936,)",
2018/07/18/15:58:39.269188,56533,1531943919,268895331,,1,254,26,0,0,170,1,1,62,48819,"(13811639341322243932L, 4744531361592948818, 18396640781617765086L, 432064089250857272)",
2018/07/18/15:58:39.273615,56534,1531943919,273130326,,1,254,51,0,0,171,1,1,87,56145,"(1743390163898180974, 4881388308592085572, 13171150517948121088L, 13947955675801661746L, 13843933355026820234L, 4718556655665545216, 3618418210673917944)",
2018/07/18/15:58:39.333485,56535,1531943919,332993813,,1,254,31,0,0,172,1,1,1,41550,"(99638014348753983, 1155370449983, 65535, 13978891768381308928L)",
2018/07/18/15:58:39.336112,56536,1531943919,335750712,,1,254,6,0,0,173,1,1,125,45394,"(99360697181148007,)",
2018/07/18/15:58:39.338413,56537,1531943919,338078687,,1,254,4,0,0,174,1,1,152,61620,"(99360699565735936,)",
2018/07/18/15:58:39.339513,56538,1531943919,338999317,,1,254,2,0,0,175,1,1,42,3574,"(99360699565735936,)",
2018/07/18/15:58:39.341280,56539,1531943919,340562372,,1,254,30,0,0,176,1,1,24,19407,"(1025430000, 15015237789282328044L, 30399550888219462, 13978912677547411264L)",
2018/07/18/15:58:39.343705,56540,1531943919,343256743,,1,254,9,0,0,130,255,190,0,14626,"(8821862825984, 15015237789282327811L)",
2018/07/18/15:58:39.345186,56541,1531943919,344829494,,1,253,9,0,0,131,255,190,0,38248,"(8821862825984, 15015237789282327811L)",
2018/07/18/15:58:39.363391,56542,1531943919,362985812,,1,254,26,0,0,177,1,1,62,38540,"(13811639341322243932L, 4771010835700462387, 18396640781616949628L, 13978912677547409719L)",
2018/07/18/15:58:39.366705,56543,1531943919,366354256,,1,254,51,0,0,178,1,1,87,60179,"(1743390163898181057, 4881388308592085572, 13171150517948121088L, 13947806490112635186L, 13843397270093593037L, 4717722873664372736, 3618418210673917944)",
2018/07/18/15:58:39.369927,56544,1531943919,369652333,,1,254,26,0,0,179,1,1,27,14289,"(1025473384, 18383971056504340478L, 9005915057160157, 13947806490112623013L)",
2018/07/18/15:58:39.370370,56545,1531943919,370139304,,1,254,22,0,0,180,1,1,116,54313,"(18443929165029680577L, 18441958724214520904L, 8727270475824996)",
2018/07/18/15:58:39.371097,56546,1531943919,370879456,,1,254,14,0,0,181,1,1,29,55970,"(4932259216305923521, 18441700589170186590L)",
2018/07/18/15:58:39.371862,56547,1531943919,371655799,,1,254,42,0,0,182,1,1,150,32694,"(417306511518671, 4342153224053069050, 13600332080634861086L, 13732851688089032766L, 18439988385412266474L, 4717722873664372739)",
2018/07/18/15:58:39.374408,56548,1531943919,374115261,,1,254,31,0,0,183,1,1,1,45817,"(99638014348753983, 1172550319167, 65535, 13762718986267525120L)",
2018/07/18/15:58:39.376632,56549,1531943919,376292198,,1,254,6,0,0,184,1,1,125,46566,"(99360697172628343,)",
2018/07/18/15:58:39.377714,56550,1531943919,377370298,,1,254,4,0,0,185,1,1,152,59074,"(99360699565735936,)",
2018/07/18/15:58:39.378594,56551,1531943919,378259217,,1,254,2,0,0,186,1,1,42,18588,"(99360699565735936,)",
2018/07/18/15:58:39.380804,56552,1531943919,379545155,,1,254,26,0,0,187,1,1,62,28000,"(13838660939086362050L, 4771010835700462387, 18396640781616949628L, 13762718986267525431L)",
2018/07/18/15:58:39.388223,56553,1531943919,387809098,,1,254,51,0,0,188,1,1,87,58648,"(1743390163898181092, 4881388308592085572, 13171150517948121088L, 13947727037512626482L, 13842845564364427413L, 4717722873664372736, 3618418210673917944)",
2018/07/18/15:58:39.400267,56554,1531943919,399824906,,1,254,31,0,0,189,1,1,1,18829,"(99638014348753983, 1146780515391, 65535, 13978891768381308928L)",
2018/07/18/15:58:39.402222,56555,1531943919,401873780,,1,254,6,0,0,190,1,1,125,49411,"(99360697175774062,)",
2018/07/18/15:58:39.426761,56556,1531943919,426110800,,1,254,4,0,0,191,1,1,152,17117,"(99360699565735936,)",
2018/07/18/15:58:39.428078,56557,1531943919,427625760,,1,254,2,0,0,192,1,1,42,45191,"(99360699565735936,)",
2018/07/18/15:58:39.429997,56558,1531943919,429563884,,1,254,26,0,0,193,1,1,62,27771,"(13838660939086362050L, 4771010835700462387, 18396640781616949628L, 13978891768381309239L)",
2018/07/18/15:58:39.436180,56559,1531943919,435614475,,1,254,51,0,0,194,1,1,87,64658,"(1743390163898181134, 4881388308592085572, 13171150517948121088L, 13947662870701224242L, 13842399630794885304L, 4717722873664372736, 3618418210673917944)",
2018/07/18/15:58:39.462316,56560,1531943919,462022064,,1,254,28,0,0,195,1,1,33,44533,"(1743416204284896802, 1701111192933976, 18329361281775093811L, 13947662869227699985L)",
2018/07/18/15:58:39.463812,56561,1531943919,463508000,,1,254,28,0,0,196,1,1,32,13522,"(4818893086376568355, 14000848402535518616L, 13872735186687358243L, 13947662871121455709L)",
2018/07/18/15:58:39.465324,56562,1531943919,465023152,,1,254,26,0,0,197,1,1,27,11643,"(1025571069, 18392415627930173457L, 9005915054735311, 13947662871121428901L)",
2018/07/18/15:58:39.466502,56563,1531943919,466252323,,1,254,22,0,0,198,1,1,116,38093,"(1125689454470691, 18430418194337037386L, 8727270475824996)",
2018/07/18/15:58:39.467263,56564,1531943919,467010363,,1,254,14,0,0,199,1,1,29,5087,"(4932257292160575013, 18430160110829565236L)",
2018/07/18/15:58:39.468182,56565,1531943919,467929681,,1,254,31,0,0,200,1,1,1,30527,"(99638014348753983, 1116715744319, 65535, 13978891768381308928L)",
2018/07/18/15:58:39.469779,56566,1531943919,469416289,,1,254,6,0,0,201,1,1,125,47699,"(99360697172431710,)",
2018/07/18/15:58:39.470849,56567,1531943919,470511605,,1,254,4,0,0,202,1,1,152,56843,"(99360699565735936,)",
2018/07/18/15:58:39.471658,56568,1531943919,471300845,,1,254,2,0,0,203,1,1,42,50693,"(99360699565735936,)",
2018/07/18/15:58:39.475171,56569,1531943919,474780552,,1,254,26,0,0,204,1,1,62,63955,"(13852712169408194150L, 4795224821933507870, 18396640781616169617L, 13978891768381309238L)",
2018/07/18/15:58:39.481307,56570,1531943919,480432587,,1,254,51,0,0,205,1,1,87,63294,"(1743390163898181173, 4881388308592085572, 13171150517948121088L, 13947620938935513394L, 13841661184182671388L, 4716618521608454144, 3618418210673917944)",
2018/07/18/15:58:39.505480,56571,1531943919,504799878,,1,254,31,0,0,206,1,1,1,61253,"(99638014348753983, 1129600646207, 65535, 13978891768381308928L)",
2018/07/18/15:58:39.511431,56572,1531943919,509351190,,1,254,6,0,0,207,1,1,125,44842,"(99360697174004554,)",
2018/07/18/15:58:39.511472,56573,1531943919,509698290,,1,254,4,0,0,208,1,1,152,50607,"(99360699565735936,)",
2018/07/18/15:58:39.538536,56574,1531943919,537966083,,1,254,2,0,0,209,1,1,42,39579,"(99360699565735936,)",
2018/07/18/15:58:39.543997,56575,1531943919,542847567,,1,254,30,0,0,210,1,1,24,27653,"(1025630000, 15015237376965467304L, 30399550888219892, 13978912677545117483L)",
2018/07/18/15:58:39.547015,56576,1531943919,546198443,,1,254,26,0,0,211,1,1,62,7842,"(13852712169408204636L, 4795224821933507870, 18396640781616169617L, 13978912677545115958L)",
2018/07/18/15:58:39.568470,56577,1531943919,566051799,,1,254,51,0,0,212,1,1,87,48802,"(1743390163898181236, 4881388308592085572, 13171150517948121088L, 13947531891378565426L, 13840879414235279411L, 4716618521608454144, 3618418210673917944)",
2018/07/18/15:58:39.572876,56578,1531943919,570547079,,1,254,26,0,0,213,1,1,27,1898,"(1025652558, 18400578393665830948L, 6472644556881850, 13947531891378553255L)",
2018/07/18/15:58:39.573011,56579,1531943919,571031841,,1,254,22,0,0,214,1,1,116,6343,"(12384860321588852, 18419722093684128925L, 6193974210133873)",
2018/07/18/15:58:39.573029,56580,1531943919,571131712,,1,254,14,0,0,215,1,1,29,36142,"(4932257292160575111, 18419464061714560308L)",
2018/07/18/15:58:39.573044,56581,1531943919,571471357,,1,254,31,0,0,216,1,1,1,9523,"(99638014348753983, 1146780515391, 65535, 13978891768381308928L)",
2018/07/18/15:58:39.573059,56582,1531943919,571696954,,1,254,6,0,0,217,1,1,125,15061,"(99360697174201217,)",
2018/07/18/15:58:39.573072,56583,1531943919,571814073,,1,254,4,0,0,218,1,1,152,8607,"(99360699565735936,)",
2018/07/18/15:58:39.576464,56584,1531943919,575271508,,1,254,2,0,0,219,1,1,42,29644,"(99360699565735936,)",
2018/07/18/15:58:39.576489,56585,1531943919,575492914,,1,254,26,0,0,220,1,1,62,25249,"(13866403112103465451L, 4808036550463948062, 18396640781615389610L, 13978891768381309237L)",
2018/07/18/15:58:39.576629,56586,1531943919,575728559,,1,254,51,0,0,221,1,1,87,4869,"(1743390163898181273, 4881388308592085572, 13171150517948121088L, 13947492502233493810L, 13840212796656111833L, 4715593583497838592, 3618418210673917944)",
2018/07/18/15:58:39.585754,56587,1531943919,585465735,,1,254,21,0,0,222,1,1,36,7502,"(440233307052118126, 417152280724440420, 13171149844820264412L)",
2018/07/18/15:58:39.585941,56588,1531943919,585712612,,1,254,22,0,0,223,1,1,35,54067,"(436855666436449964, 573091397803378188, 13171058585355158495L)",
2018/07/18/15:58:39.586860,56589,1531943919,586600763,,1,254,42,0,0,224,1,1,65,60413,"(436855666436449964, 573091397803378188, 426159617453851615, 426159617419642346, 99223018, 4715593583497838608)",
2018/07/18/15:58:39.605996,56590,1531943919,605530768,,1,254,31,0,0,225,1,1,1,7749,"(99638014348753983, 1133895613503, 65535, 432064089250856960)",
