time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance
2018/07/18/15:58:48.730027,1482,1531943928,726775202,map,base_link,150.76798994,-42.5981074757,45.862,0.0930695972667,-0.339652875783,-0.927048183305,0.128668721401,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-6.6,-15.79,2.46,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:48.967057,1483,1531943928,966166906,map,base_link,146.501225273,-43.8752898048,45.398,0.0930695972667,-0.339652875783,-0.927048183305,0.128668721401,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-4.23,-16.41,2.05,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:49.207944,1484,1531943929,206392491,map,base_link,142.479960602,-44.5416787592,45.076,0.0486867593141,-0.313300569577,-0.947731428881,0.0357420100343,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-2.27,-16.62,1.67,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:49.408540,1485,1531943929,407125663,map,base_link,139.203683657,-44.7638437959,44.891,0.0154755405878,-0.268528484488,-0.962884021032,-0.022523825247,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-0.97,-16.54,1.46,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:49.672303,1486,1531943929,671206772,map,base_link,134.979229028,-44.7528149245,44.704,0.0154755405878,-0.268528484488,-0.962884021032,-0.022523825247,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.42,-16.22,1.19,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:49.976330,1487,1531943929,974095054,map,base_link,130.610851512,-44.4197353801,44.596,-0.0228572484844,-0.181980809695,-0.978295603879,-0.0964273951015,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",1.57,-15.72,0.72,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:50.143747,1488,1531943930,142646648,map,base_link,127.884847799,-44.0755208366,44.598,-0.0228572484844,-0.181980809695,-0.978295603879,-0.0964273951015,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",2.06,-15.37,0.43,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:50.388234,1489,1531943930,383735555,map,base_link,124.363054629,-43.5536355813,44.663,-0.0370367268127,-0.0938650104169,-0.985265481411,-0.138092620466,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",2.39,-14.92,0.21,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:50.645819,1490,1531943930,644509662,map,base_link,120.655012538,-42.9540151955,44.747,-0.0340492853722,-0.0369030931031,-0.985889316272,-0.159690525535,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",2.47,-14.52,0.18,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:50.851468,1491,1531943930,850643802,map,base_link,117.878214119,-42.5098511618,44.795,-0.0340492853722,-0.0369030931031,-0.985889316272,-0.159690525535,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",2.43,-14.26,0.24,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:51.123186,1492,1531943931,122307716,map,base_link,114.170172343,-41.9546479431,44.806,-0.0260269941489,0.0103077868771,-0.984720087296,-0.171879884747,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",2.23,-13.98,0.44,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:51.336073,1493,1531943931,334925246,map,base_link,111.47803231,-41.5882161035,44.759,-0.00886838517691,0.0581928740006,-0.984385462083,-0.165892143271,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",1.98,-13.84,0.63,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:51.573476,1494,1531943931,572469073,map,base_link,108.269475877,-41.2217903597,44.637,-0.00886838517691,0.0581928740006,-0.984385462083,-0.165892143271,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",1.61,-13.75,0.89,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:51.833695,1495,1531943931,830734570,map,base_link,104.569900695,-40.9108954793,44.39,0.0102342605573,0.0841877182429,-0.985537006227,-0.146712294524,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",1.09,-13.73,1.26,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:52.071023,1496,1531943932,69924364,map,base_link,101.657649937,-40.7776713983,44.123,0.0260765587096,0.113347281818,-0.985222669469,-0.125732646333,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.62,-13.78,1.52,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:52.297879,1497,1531943932,296073402,map,base_link,98.4406301734,-40.7443968036,43.795,0.0260765587096,0.113347281818,-0.985222669469,-0.125732646333,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.06,-13.93,1.52,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:52.522213,1498,1531943932,518911723,map,base_link,95.4691218856,-40.8332753346,43.503,0.0302855250705,0.120527876154,-0.986967756764,-0.102227516598,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-0.39,-14.04,1.59,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:52.743760,1499,1531943932,742019066,map,base_link,92.4722168497,-40.9998893122,43.186,0.0302855250705,0.120527876154,-0.986967756764,-0.102227516598,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-0.78,-14.12,1.71,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:52.991296,1500,1531943932,989386824,map,base_link,89.1790084453,-41.2553470294,42.813,0.0372179022039,0.0812977882427,-0.994525504763,-0.0540788106236,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-1.16,-14.19,1.78,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:53.211309,1501,1531943933,210297904,map,base_link,85.8688693054,-41.5885399013,42.433,0.0264715500364,0.0665948891855,-0.997276630827,-0.0174269727767,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-1.53,-14.23,1.72,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:53.458054,1502,1531943933,456845161,map,base_link,82.5333341597,-42.0105734625,42.083,0.0264715500364,0.0665948891855,-0.997276630827,-0.0174269727767,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-1.92,-14.25,1.51,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:53.712254,1503,1531943933,711282480,map,base_link,79.2739931331,-42.4992364976,41.81,-0.00423171893495,0.0524651209566,-0.998603976926,0.00442729099847,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-2.27,-14.21,1.1,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:53.936237,1504,1531943933,933943077,map,base_link,75.9469274525,-43.0545308539,41.663,-0.00423171893495,0.0524651209566,-0.998603976926,0.00442729099847,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-2.5,-14.15,0.39,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:54.207807,1505,1531943934,204686721,map,base_link,72.3574233665,-43.6986689919,41.66,-0.0246829576202,0.0176894185357,-0.999520690633,0.00601872674259,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-2.61,-13.95,0.01,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:54.406347,1506,1531943934,403660658,map,base_link,69.6991582664,-44.1651134624,41.688,-0.0333140180909,-0.0102560385135,-0.999369856021,-0.00669930958936,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-2.58,-13.73,0.02,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:54.647483,1507,1531943934,646384502,map,base_link,66.236640134,-44.7426163212,41.703,-0.0333140180909,-0.0102560385135,-0.999369856021,-0.00669930958936,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-2.33,-13.42,-0.03,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:54.898439,1508,1531943934,897590720,map,base_link,63.1212192077,-45.1757468562,41.723,-0.0488251134775,-0.0689426802781,-0.996231892459,-0.0196222215287,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-1.96,-13.07,-0.07,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
